nodes,matric_values,geocode
4878,27,5002001.0
5090,27,5200258.0
5263,27,5217609.0
170,26,1505486.0
286,26,1707553.0
323,26,1715507.0
325,26,1715754.0
362,26,1720903.0
395,26,2101509.0
462,26,2105427.0
511,26,2108603.0
532,26,2110104.0
535,26,2110302.0
538,26,2110609.0
558,26,2111706.0
821,26,2301604.0
1487,26,2611804.0
1518,26,2614600.0
1714,26,2900108.0
1757,26,2903607.0
1815,26,2908408.0
1819,26,2908804.0
1841,26,2910750.0
1849,26,2911253.0
1866,26,2912707.0
1927,26,2918209.0
1981,26,2922300.0
1982,26,2922409.0
2000,26,2923506.0
2020,26,2925204.0
2045,26,2927200.0
2063,26,2928901.0
2130,26,3100302.0
2172,26,3104304.0
2178,26,3104809.0
2179,26,3104908.0
2201,26,3107109.0
2365,26,3122009.0
2543,26,3137205.0
2726,26,3152170.0
2916,26,3169000.0
2933,26,3170404.0
3077,26,3303005.0
3328,26,3518800.0
