nodes,matric_values,geocode
4033,31,3145901.0
4152,31,3550100.0
4183,31,3132206.0
4547,31,4306601.0
4653,31,3166105.0
4715,31,3142007.0
24,30,3111200.0
99,30,2405702.0
145,30,2927002.0
165,30,2112704.0
202,30,5216304.0
262,30,2910701.0
359,30,1722107.0
663,30,2310308.0
728,30,2905305.0
832,30,2305233.0
918,30,2600104.0
921,30,3541307.0
1179,30,2511806.0
1381,30,2804508.0
1387,30,2801504.0
1601,30,5214408.0
1727,30,3203320.0
1736,30,2918803.0
1889,30,3136306.0
2202,30,3530805.0
2283,30,3144102.0
2296,30,3134400.0
2298,30,4302006.0
2310,30,2708006.0
2541,30,3300308.0
2546,30,4305975.0
2620,30,5210406.0
2663,30,1506500.0
2672,30,2501906.0
3012,30,3115706.0
3091,30,1707652.0
3557,30,4100608.0
3768,30,4207106.0
4021,30,3202504.0
4238,30,4126009.0
4325,30,2601607.0
4643,30,4211702.0
4677,30,3162104.0
4686,30,3133808.0
4855,30,5105101.0
25,29,3157708.0
105,29,3530102.0
115,29,4320404.0
117,29,1600303.0
272,29,2803203.0
661,29,2207801.0
727,29,2904050.0
828,29,2926202.0
867,29,3537404.0
979,29,4304630.0
1005,29,3521804.0
1429,29,3161106.0
1632,29,2913457.0
2044,29,2608057.0
2248,29,5214507.0
2352,29,2922730.0
2406,29,2516706.0
2616,29,4124020.0
2628,29,3133758.0
2631,29,2927903.0
2746,29,5207501.0
2802,29,2112803.0
2958,29,4118857.0
2991,29,3122108.0
3016,29,3162575.0
3081,29,4107751.0
3085,29,4321469.0
3473,29,3138005.0
3481,29,5106232.0
3490,29,4202800.0
3503,29,1501576.0
3636,29,3508504.0
3726,29,4303509.0
3734,29,3204658.0
3919,29,2512309.0
3937,29,4107553.0
3996,29,3170057.0
4191,29,4115754.0
4337,29,3103405.0
4344,29,3169356.0
4394,29,4112504.0
4610,29,2507408.0
4664,29,3131901.0
4733,29,3113503.0
4749,29,3130309.0
4844,29,3147204.0
22,28,2803302.0
423,28,5218508.0
463,28,3124203.0
464,28,3202306.0
475,28,3529203.0
636,28,4208609.0
677,28,2603454.0
702,28,3536703.0
764,28,2514503.0
794,28,2602902.0
800,28,2100832.0
806,28,2902807.0
821,28,2502409.0
839,28,2613701.0
1039,28,1503457.0
1122,28,2928604.0
1666,28,3304524.0
2206,28,2919306.0
2420,28,4101101.0
2569,28,2919058.0
2639,28,4107306.0
2640,28,4117503.0
2655,28,4308078.0
3294,28,2200459.0
